mandt,spras,msehi,mseh3,mseh6,mseht,msehl,operation_flag,is_deleted,recordstamp
200,N,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
200,3,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
800,W,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
200,d,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
800,3,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
800,G,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
800,E,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
200,W,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
200,G,FUM,FUM,FuM,FU Measure,Forecast Unit of Measure,L,False,2021-08-06 04:20:55.078954+00:00
800,R,G/L,056,000053,гАв/литр,Грамм акт. вещества на литр,L,False,2021-08-06 04:20:55.078954+00:00
200,R,G/L,056,000053,гАв/литр,Грамм акт. вещества на литр,L,False,2021-08-06 04:20:55.078954+00:00
200,B,G/L,G.L,gai/l,גרם/ליטר,גרם רכיב בפועל / ליטר,L,False,2021-08-06 04:20:55.078954+00:00
800,B,G/L,G.L,gai/l,גרם/ליטר,גרם רכיב בפועל / ליטר,L,False,2021-08-06 04:20:55.078954+00:00
000,D,G/L,G/L,gw/l,gw/Liter,Gramm Wirkstoff / Liter,L,False,2022-01-31 20:43:45.179325+00:00
001,D,G/L,G/L,gw/l,gw/Liter,Gramm Wirkstoff / Liter,L,False,2022-01-31 20:43:45.179325+00:00
050,D,G/L,G/L,gw/l,gw/Liter,Gramm Wirkstoff / Liter,L,False,2022-01-31 20:43:45.179325+00:00
100,D,G/L,G/L,gw/l,gw/Liter,Gramm Wirkstoff / Liter,L,False,2022-01-31 20:43:45.179325+00:00
200,D,G/L,G/L,gw/l,gw/Liter,Gramm Wirkstoff / Liter,L,False,2022-01-31 20:43:45.179325+00:00
250,D,G/L,G/L,gw/l,gw/Liter,Gramm Wirkstoff / Liter,L,False,2022-01-31 20:43:45.179325+00:00
000,E,G/L,G/L,gai/l,gai/liter,Gram Active Ingredient/Liter,L,False,2022-01-31 20:43:45.179325+00:00
001,E,G/L,G/L,gai/l,gai/liter,Gram Active Ingredient/Liter,L,False,2022-01-31 20:43:45.179325+00:00
050,E,G/L,G/L,gai/l,gai/liter,Gram Active Ingredient/Liter,L,False,2022-01-31 20:43:45.179325+00:00
100,E,G/L,G/L,gai/l,gai/liter,Gram Active Ingredient/Liter,L,False,2022-01-31 20:43:45.179325+00:00
200,E,G/L,G/L,gai/l,gai/liter,Gram Active Ingredient/Liter,L,False,2022-01-31 20:43:45.179325+00:00
250,E,G/L,G/L,gai/l,gai/liter,Gram Active Ingredient/Liter,L,False,2022-01-31 20:43:45.179325+00:00
200,M,G/L,G/L,gai/l,G/L,公克有效原料/公升,L,False,2021-08-06 04:20:55.078954+00:00
800,M,G/L,G/L,gai/l,G/L,公克有效原料/公升,L,False,2021-08-06 04:20:55.078954+00:00
800,S,G/L,G/L,ga/l,ga/litro,Gramo aditivo/Litro,L,False,2021-08-06 04:20:55.078954+00:00
200,S,G/L,G/L,ga/l,ga/litro,Gramo aditivo/Litro,L,False,2021-08-06 04:20:55.078954+00:00
800,E,G/L,G/L,gai/l,gai/liter,gram act.ingrd / liter,L,False,2021-08-06 04:20:55.078954+00:00
200,E,G/L,G/L,gai/l,gai/liter,gram act.ingrd / liter,L,False,2021-08-06 04:20:55.078954+00:00
800,3,G/L,G/L,gai/l,gai/리터,gram act.ingrd / 리터,L,False,2021-08-06 04:20:55.078954+00:00
200,3,G/L,G/L,gai/l,gai/리터,gram act.ingrd / 리터,L,False,2021-08-06 04:20:55.078954+00:00
200,J,G/L,GIL,gai/l,gai/liter,グラム有効成分毎リットル,L,False,2021-08-06 04:20:55.078954+00:00
800,J,G/L,GIL,gai/l,gai/liter,グラム有効成分毎リットル,L,False,2021-08-06 04:20:55.078954+00:00
200,P,G/L,GIL,grg/l,grg/litro,Grama IngrAtivo / litro,L,False,2021-08-06 04:20:55.078954+00:00
800,P,G/L,GIL,grg/l,grg/litro,Grama IngrAtivo / litro,L,False,2021-08-06 04:20:55.078954+00:00
800,F,G/L,GRL,gma/l,gma/litre,Gramme matière active / litre,L,False,2021-08-06 04:20:55.078954+00:00
200,F,G/L,GRL,gma/l,gma/litre,Gramme matière active / litre,L,False,2021-08-06 04:20:55.078954+00:00
200,E,G/T,g/T,g/T,g per to,gram per ton,L,False,2021-08-06 04:20:55.078954+00:00
800,E,G/T,g/T,g/T,g per to,gram per ton,L,False,2021-08-06 04:20:55.078954+00:00
800,3,G/T,g/T,g/T,g per to,gram per ton,L,False,2021-08-06 04:20:55.078954+00:00
200,3,G/T,g/T,g/T,g per to,gram per ton,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GA1,GA1,GA1,GALUnlead,Gallon Unleaded gasoline,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GA1,GA1,GA1,GALUnlead,Gallon Unleaded gasoline,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GAD,GAD,GAD,GAL Diesel,Gallon Diesel,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GAD,GAD,GAD,GAL Diesel,Gallon Diesel,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GAE,GAE,GAE,GAL Ethan,Gallon Ethanol,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GAE,GAE,GAE,GAL Ethan,Gallon Ethanol,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GAG,GAG,GAG,g Silver,Gram Silver,L,False,2021-08-06 04:20:55.078954+00:00
200,3,GAG,GAG,GAG,g Silver,Gram Silver,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GAG,GAG,GAG,g Silver,Gram Silver,L,False,2021-08-06 04:20:55.078954+00:00
800,3,GAG,GAG,GAG,g Silver,Gram Silver,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GAJ,GAJ,GAJ,Galjet Fue,Gallons of Jet Fuel,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GAJ,GAJ,GAJ,Galjet Fue,Gallons of Jet Fuel,L,False,2021-08-06 04:20:55.078954+00:00
000,E,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2022-01-31 20:43:45.179325+00:00
001,E,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2022-01-31 20:43:45.179325+00:00
050,E,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2022-01-31 20:43:45.179325+00:00
100,E,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2022-01-31 20:43:45.179325+00:00
200,E,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2022-01-31 20:43:45.179325+00:00
250,E,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2022-01-31 20:43:45.179325+00:00
000,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2022-01-31 20:43:45.179325+00:00
001,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2022-01-31 20:43:45.179325+00:00
050,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2022-01-31 20:43:45.179325+00:00
100,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2022-01-31 20:43:45.179325+00:00
200,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2022-01-31 20:43:45.179325+00:00
250,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2022-01-31 20:43:45.179325+00:00
200,E,GAU,GAU,GAU,g Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GAU,GAU,GAU,g Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,4,GAU,GAU,GAU,Gram Aur,Gram Aur,L,False,2021-08-06 04:20:55.078954+00:00
200,4,GAU,GAU,GAU,Gram Aur,Gram Aur,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
200,1,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,N,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,1,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
200,N,GAU,GAU,GAU,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,M,GAU,GAU,gau,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
200,M,GAU,GAU,gau,Gram Gold,Gram Gold,L,False,2021-08-06 04:20:55.078954+00:00
200,V,GAU,GAU,GAU,Gram guld,Gram guld,L,False,2021-08-06 04:20:55.078954+00:00
800,V,GAU,GAU,GAU,Gram guld,Gram guld,L,False,2021-08-06 04:20:55.078954+00:00
200,O,GAU,GAU,GAU,Gram gull,Gram gull,L,False,2021-08-06 04:20:55.078954+00:00
800,O,GAU,GAU,GAU,Gram gull,Gram gull,L,False,2021-08-06 04:20:55.078954+00:00
800,F,GAU,GAU,g or,Gramme or,Gramme or,L,False,2021-08-06 04:20:55.078954+00:00
200,F,GAU,GAU,g or,Gramme or,Gramme or,L,False,2021-08-06 04:20:55.078954+00:00
200,S,GAU,GAU,GAU,Gramo oro,Gramo oro,L,False,2021-08-06 04:20:55.078954+00:00
800,S,GAU,GAU,GAU,Gramo oro,Gramo oro,L,False,2021-08-06 04:20:55.078954+00:00
200,d,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
800,5,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
200,C,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
800,d,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
800,C,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
200,5,GAU,GAU,GAU,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
200,P,GAU,GAU,g ouro,Grama ouro,Grama ouro,L,False,2021-08-06 04:20:55.078954+00:00
800,P,GAU,GAU,g ouro,Grama ouro,Grama ouro,L,False,2021-08-06 04:20:55.078954+00:00
200,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,D,GAU,GAU,GAU,Gramm Gold,Gramm Gold,L,False,2021-08-06 04:20:55.078954+00:00
800,H,GAU,GAU,GAU,Gramm arny,Gramm arany,L,False,2021-08-06 04:20:55.078954+00:00
200,H,GAU,GAU,GAU,Gramm arny,Gramm arany,L,False,2021-08-06 04:20:55.078954+00:00
200,I,GAU,GAU,GAU,Grammo oro,Grammo oro,L,False,2021-08-06 04:20:55.078954+00:00
800,I,GAU,GAU,GAU,Grammo oro,Grammo oro,L,False,2021-08-06 04:20:55.078954+00:00
200,U,GAU,GAU,GAU,Kultagramm,Kultagramma,L,False,2021-08-06 04:20:55.078954+00:00
800,U,GAU,GAU,GAU,Kultagramm,Kultagramma,L,False,2021-08-06 04:20:55.078954+00:00
800,T,GAU,GAU,GAU,Gram altın,Gram altın,L,False,2021-08-06 04:20:55.078954+00:00
200,T,GAU,GAU,GAU,Gram altın,Gram altın,L,False,2021-08-06 04:20:55.078954+00:00
800,L,GAU,GAU,GAU,Gram złota,Gram złota,L,False,2021-08-06 04:20:55.078954+00:00
200,L,GAU,GAU,GAU,Gram złota,Gram złota,L,False,2021-08-06 04:20:55.078954+00:00
200,J,GAU,GAU,GAU,グラム金,グラム金,L,False,2021-08-06 04:20:55.078954+00:00
800,J,GAU,GAU,GAU,グラム金,グラム金,L,False,2021-08-06 04:20:55.078954+00:00
800,3,GAU,GAU,GAU,그램골드,그램골드,L,False,2021-08-06 04:20:55.078954+00:00
200,3,GAU,GAU,GAU,그램골드,그램골드,L,False,2021-08-06 04:20:55.078954+00:00
200,B,GAU,GAU,GAU,גרם זהב,גרם זהב,L,False,2021-08-06 04:20:55.078954+00:00
800,B,GAU,GAU,GAU,גרם זהב,גרם זהב,L,False,2021-08-06 04:20:55.078954+00:00
800,R,GAU,GAU,гзол,гр.золота,Грамм золота,L,False,2021-08-06 04:20:55.078954+00:00
200,R,GAU,GAU,гзол,гр.золота,Грамм золота,L,False,2021-08-06 04:20:55.078954+00:00
200,G,GAU,GAU,GAU,Γραμ.Χρυσ.,Γραμμάριο Χρυσού,L,False,2021-08-06 04:20:55.078954+00:00
800,G,GAU,GAU,GAU,Γραμ.Χρυσ.,Γραμμάριο Χρυσού,L,False,2021-08-06 04:20:55.078954+00:00
800,W,GAU,GAU,GAU,Грам злато,Грам злато,L,False,2021-08-06 04:20:55.078954+00:00
200,W,GAU,GAU,GAU,Грам злато,Грам злато,L,False,2021-08-06 04:20:55.078954+00:00
800,2,GAU,GAU,GAU,กรัมทองคำ,กรัมทองคำ,L,False,2021-08-06 04:20:55.078954+00:00
200,2,GAU,GAU,GAU,กรัมทองคำ,กรัมทองคำ,L,False,2021-08-06 04:20:55.078954+00:00
200,K,GAU,GRG,GRG,Gram guld,Gram guld,L,False,2021-08-06 04:20:55.078954+00:00
800,K,GAU,GRG,GRG,Gram guld,Gram guld,L,False,2021-08-06 04:20:55.078954+00:00
200,6,GAU,GZL,GZL,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
800,6,GAU,GZL,GZL,Gram zlata,Gram zlata,L,False,2021-08-06 04:20:55.078954+00:00
000,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2022-01-31 20:43:45.179325+00:00
001,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2022-01-31 20:43:45.179325+00:00
050,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2022-01-31 20:43:45.179325+00:00
100,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2022-01-31 20:43:45.179325+00:00
200,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2022-01-31 20:43:45.179325+00:00
250,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2022-01-31 20:43:45.179325+00:00
000,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2022-01-31 20:43:45.179325+00:00
001,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2022-01-31 20:43:45.179325+00:00
050,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2022-01-31 20:43:45.179325+00:00
100,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2022-01-31 20:43:45.179325+00:00
200,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2022-01-31 20:43:45.179325+00:00
250,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2022-01-31 20:43:45.179325+00:00
800,L,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,6,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,I,GHG,GHG,g/hg,g/hg,Grammo/ettogrammo,L,False,2021-08-06 04:20:55.078954+00:00
200,N,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,3,GHG,GHG,g/hg,g/hg,그램/헥토그램,L,False,2021-08-06 04:20:55.078954+00:00
800,W,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
800,H,GHG,GHG,g/hg,g/hg,Gramm/hektogramm,L,False,2021-08-06 04:20:55.078954+00:00
800,S,GHG,GHG,g/hg,g/hg,Gramo/Hectogramo,L,False,2021-08-06 04:20:55.078954+00:00
200,6,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,K,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,V,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,V,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,H,GHG,GHG,g/hg,g/hg,Gramm/hektogramm,L,False,2021-08-06 04:20:55.078954+00:00
200,T,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2021-08-06 04:20:55.078954+00:00
200,4,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,U,GHG,GHG,g/hg,g/hg,Grammaa/hehtogramma,L,False,2021-08-06 04:20:55.078954+00:00
800,U,GHG,GHG,g/hg,g/hg,Grammaa/hehtogramma,L,False,2021-08-06 04:20:55.078954+00:00
800,3,GHG,GHG,g/hg,g/hg,그램/헥토그램,L,False,2021-08-06 04:20:55.078954+00:00
800,4,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,5,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,F,GHG,GHG,g/hg,g/hg,Gramme/hectogramme,L,False,2021-08-06 04:20:55.078954+00:00
800,P,GHG,GHG,g/hg,g/hg,Gramas/hectograma,L,False,2021-08-06 04:20:55.078954+00:00
200,d,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,I,GHG,GHG,g/hg,g/hg,Grammo/ettogrammo,L,False,2021-08-06 04:20:55.078954+00:00
200,G,GHG,GHG,g/hg,g/hg,Γραμμάριο/εκατογραμμάριο,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
800,N,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,G,GHG,GHG,g/hg,g/hg,Γραμμάριο/εκατογραμμάριο,L,False,2021-08-06 04:20:55.078954+00:00
800,5,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,1,GHG,GHG,g/hg,g/hg,g/hg,L,False,2021-08-06 04:20:55.078954+00:00
200,D,GHG,GHG,g/hg,g/hg,Gramm/Hektogramm,L,False,2021-08-06 04:20:55.078954+00:00
800,O,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,C,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,J,GHG,GHG,g/hg,g/hg,グラム毎ヘクトグラム,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
800,F,GHG,GHG,g/hg,g/hg,Gramme/hectogramme,L,False,2021-08-06 04:20:55.078954+00:00
800,M,GHG,GHG,g/hg,g/hg,公克/公兩,L,False,2021-08-06 04:20:55.078954+00:00
200,P,GHG,GHG,g/hg,g/hg,Gramas/hectograma,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
200,L,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,O,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,J,GHG,GHG,g/hg,g/hg,グラム毎ヘクトグラム,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,d,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
800,C,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
800,T,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,M,GHG,GHG,g/hg,g/hg,公克/公兩,L,False,2021-08-06 04:20:55.078954+00:00
200,S,GHG,GHG,g/hg,g/hg,Gramo/Hectogramo,L,False,2021-08-06 04:20:55.078954+00:00
800,K,GHG,GHG,g/hg,g/hg,Gram/hektogram,L,False,2021-08-06 04:20:55.078954+00:00
200,W,GHG,GHG,g/hg,g/hg,Gram/hectogram,L,False,2021-08-06 04:20:55.078954+00:00
800,2,GHG,GHG,g/hg,g/hg,กรัม/เฮกโตกรัม,L,False,2021-08-06 04:20:55.078954+00:00
200,2,GHG,GHG,g/hg,g/hg,กรัม/เฮกโตกรัม,L,False,2021-08-06 04:20:55.078954+00:00
200,1,GHG,GHG,g/hg,g/hg,g/hg,L,False,2021-08-06 04:20:55.078954+00:00
200,B,GHG,GHG,ג/הג,ג/הג,גרם/הקטוגרם,L,False,2021-08-06 04:20:55.078954+00:00
800,B,GHG,GHG,ג/הג,ג/הג,גרם/הקטוגרם,L,False,2021-08-06 04:20:55.078954+00:00
800,R,GHG,ГГГ,г/гг,г/гг,Грамм на гектограмм,L,False,2021-08-06 04:20:55.078954+00:00
200,R,GHG,ГГГ,г/гг,г/гг,Грамм на гектограмм,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GJN,gjn,gjn,"GJN, 15 C",Gigajoule at 15 CEL combustion,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GJN,gjn,gjn,"GJN, 15 C",Gigajoule at 15 CEL combustion,L,False,2021-08-06 04:20:55.078954+00:00
000,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2022-01-31 20:43:45.179325+00:00
001,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2022-01-31 20:43:45.179325+00:00
050,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2022-01-31 20:43:45.179325+00:00
100,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2022-01-31 20:43:45.179325+00:00
200,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2022-01-31 20:43:45.179325+00:00
250,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2022-01-31 20:43:45.179325+00:00
000,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2022-01-31 20:43:45.179325+00:00
001,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2022-01-31 20:43:45.179325+00:00
050,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2022-01-31 20:43:45.179325+00:00
100,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2022-01-31 20:43:45.179325+00:00
200,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2022-01-31 20:43:45.179325+00:00
250,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2022-01-31 20:43:45.179325+00:00
800,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2021-08-06 04:20:55.078954+00:00
800,N,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,L,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,S,GKG,GKG,g/kg,g/kg,Gramo/Kilogramo,L,False,2021-08-06 04:20:55.078954+00:00
200,G,GKG,GKG,g/kg,g/kg,Γραμμάριο/κιλό,L,False,2021-08-06 04:20:55.078954+00:00
200,d,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
800,G,GKG,GKG,g/kg,g/kg,Γραμμάριο/κιλό,L,False,2021-08-06 04:20:55.078954+00:00
200,3,GKG,GKG,g/kg,g/kg,그램/킬로그램,L,False,2021-08-06 04:20:55.078954+00:00
800,K,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
800,U,GKG,GKG,g/kg,g/kg,Grammaa/kilogramma,L,False,2021-08-06 04:20:55.078954+00:00
800,V,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,H,GKG,GKG,g/kg,g/kg,Gramm/kilogramm,L,False,2021-08-06 04:20:55.078954+00:00
200,V,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,D,GKG,GKG,g/kg,g/kg,Gramm/Kilogramm,L,False,2021-08-06 04:20:55.078954+00:00
800,F,GKG,GKG,g/kg,g/kg,Gramme/kilogramme,L,False,2021-08-06 04:20:55.078954+00:00
800,M,GKG,GKG,g/kg,g/kg,公克/公斤,L,False,2021-08-06 04:20:55.078954+00:00
800,5,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
800,W,GKG,GKG,g/kg,g/kg,Грам/килограм,L,False,2021-08-06 04:20:55.078954+00:00
800,S,GKG,GKG,g/kg,g/kg,Gramo/Kilogramo,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,P,GKG,GKG,g/kg,g/kg,Gramas/quilogramas,L,False,2021-08-06 04:20:55.078954+00:00
200,M,GKG,GKG,g/kg,g/kg,公克/公斤,L,False,2021-08-06 04:20:55.078954+00:00
800,4,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
800,E,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,2,GKG,GKG,g/kg,g/kg,กรัม/กิโลกรัม,L,False,2021-08-06 04:20:55.078954+00:00
200,I,GKG,GKG,g/kg,g/kg,Grammo/chilogrammo,L,False,2021-08-06 04:20:55.078954+00:00
800,L,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,U,GKG,GKG,g/kg,g/kg,Grammaa/kilogramma,L,False,2021-08-06 04:20:55.078954+00:00
200,O,GKG,GKG,g/kg,g/kg,Gram/kilogram,L,False,2021-08-06 04:20:55.078954+00:00
200,1,GKG,GKG,g/kg,g/kg,g/kg,L,False,2021-08-06 04:20:55.078954+00:00
800,3,GKG,GKG,g/kg,g/kg,그램/킬로그램,L,False,2021-08-06 04:20:55.078954+00:00
