mandt,spras,waers,ltext,ktext,operation_flag,is_deleted,recordstamp
000,D,ROL,Rumänische Lei (alt),Lei (alt),L,False,2022-01-31 20:43:53.037378+00:00
001,D,ROL,Rumänische Lei (alt),Lei (alt),L,False,2022-01-31 20:43:53.037378+00:00
050,D,ROL,Rumänische Lei (alt),Lei (alt),L,False,2022-01-31 20:43:53.037378+00:00
100,D,ROL,Rumänische Lei (alt),Lei (alt),L,False,2022-01-31 20:43:53.037378+00:00
200,D,ROL,Rumänische Lei (alt),Lei (alt),L,False,2022-01-31 20:43:53.037378+00:00
250,D,ROL,Rumänische Lei (alt),Lei (alt),L,False,2022-01-31 20:43:53.037378+00:00
000,E,ROL,Romanian Leu (Old),Leu (Old),L,False,2022-01-31 20:43:53.037378+00:00
001,E,ROL,Romanian Leu (Old),Leu (Old),L,False,2022-01-31 20:43:53.037378+00:00
050,E,ROL,Romanian Leu (Old),Leu (Old),L,False,2022-01-31 20:43:53.037378+00:00
100,E,ROL,Romanian Leu (Old),Leu (Old),L,False,2022-01-31 20:43:53.037378+00:00
200,E,ROL,Romanian Leu (Old),Leu (Old),L,False,2022-01-31 20:43:53.037378+00:00
250,E,ROL,Romanian Leu (Old),Leu (Old),L,False,2022-01-31 20:43:53.037378+00:00
000,E,SZL,Swaziland Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
001,E,SZL,Swaziland Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
050,E,SZL,Swaziland Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
100,E,SZL,Swaziland Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
200,E,SZL,Swaziland Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
250,E,SZL,Swaziland Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
000,D,SZL,Swasiländische Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
001,D,SZL,Swasiländische Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
050,D,SZL,Swasiländische Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
100,D,SZL,Swasiländische Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
200,D,SZL,Swasiländische Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
250,D,SZL,Swasiländische Lilangeni,Lilangeni,L,False,2022-01-31 20:43:53.037378+00:00
000,D,PEN,Peruanischer neuer Sol,Neuer Sol,L,False,2022-01-31 20:43:53.037378+00:00
001,D,PEN,Peruanischer neuer Sol,Neuer Sol,L,False,2022-01-31 20:43:53.037378+00:00
050,D,PEN,Peruanischer neuer Sol,Neuer Sol,L,False,2022-01-31 20:43:53.037378+00:00
100,D,PEN,Peruanischer neuer Sol,Neuer Sol,L,False,2022-01-31 20:43:53.037378+00:00
200,D,PEN,Peruanischer neuer Sol,Neuer Sol,L,False,2022-01-31 20:43:53.037378+00:00
250,D,PEN,Peruanischer neuer Sol,Neuer Sol,L,False,2022-01-31 20:43:53.037378+00:00
000,E,YUM,New Yugoslavian Dinar (Old),New Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,YUM,New Yugoslavian Dinar (Old),New Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,YUM,New Yugoslavian Dinar (Old),New Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,YUM,New Yugoslavian Dinar (Old),New Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,YUM,New Yugoslavian Dinar (Old),New Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,YUM,New Yugoslavian Dinar (Old),New Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,UGX,Uganda Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
001,D,UGX,Uganda Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
050,D,UGX,Uganda Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
100,D,UGX,Uganda Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
200,D,UGX,Uganda Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
250,D,UGX,Uganda Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
000,D,SOS,Somalia Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
001,D,SOS,Somalia Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
050,D,SOS,Somalia Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
100,D,SOS,Somalia Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
200,D,SOS,Somalia Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
250,D,SOS,Somalia Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
000,F,ATS,Schilling autrichien,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
001,F,ATS,Schilling autrichien,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
050,F,ATS,Schilling autrichien,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
100,F,ATS,Schilling autrichien,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
200,F,ATS,Schilling autrichien,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
250,F,ATS,Schilling autrichien,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
000,D,KES,Kenianische Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
001,D,KES,Kenianische Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
050,D,KES,Kenianische Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
100,D,KES,Kenianische Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
200,D,KES,Kenianische Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
250,D,KES,Kenianische Schilling,Schilling,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ATS,Österreichische Schilling  (alt --> EUR),Schilling,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ATS,Österreichische Schilling  (alt --> EUR),Schilling,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ATS,Österreichische Schilling  (alt --> EUR),Schilling,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ATS,Österreichische Schilling  (alt --> EUR),Schilling,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ATS,Österreichische Schilling  (alt --> EUR),Schilling,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ATS,Österreichische Schilling  (alt --> EUR),Schilling,L,False,2022-01-31 20:43:53.037378+00:00
000,E,USD,United States Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,USD,United States Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,USD,United States Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,USD,United States Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,USD,United States Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,USD,United States Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,USD,US Amerikanische Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,USD,US Amerikanische Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,USD,US Amerikanische Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,USD,US Amerikanische Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,USD,US Amerikanische Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,USD,US Amerikanische Dollar,US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,USDN,(Intern) Amerikanische Dollar (5 Nachk.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,USDN,(Intern) Amerikanische Dollar (5 Nachk.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,USDN,(Intern) Amerikanische Dollar (5 Nachk.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,USDN,(Intern) Amerikanische Dollar (5 Nachk.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,USDN,(Intern) Amerikanische Dollar (5 Nachk.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,USDN,(Intern) Amerikanische Dollar (5 Nachk.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,USDN,(Internal) United States Dollar (5 Dec.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,USDN,(Internal) United States Dollar (5 Dec.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,USDN,(Internal) United States Dollar (5 Dec.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,USDN,(Internal) United States Dollar (5 Dec.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,USDN,(Internal) United States Dollar (5 Dec.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,USDN,(Internal) United States Dollar (5 Dec.),US Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CDF,Congolese Franc,test data,L,False,2022-01-31 20:43:53.037378+00:00
001,E,CDF,Congolese Franc,test data,L,False,2022-01-31 20:43:53.037378+00:00
050,E,CDF,Congolese Franc,test data,L,False,2022-01-31 20:43:53.037378+00:00
100,E,CDF,Congolese Franc,test data,L,False,2022-01-31 20:43:53.037378+00:00
200,E,CDF,Congolese Franc,test data,L,False,2022-01-31 20:43:53.037378+00:00
250,E,CDF,Congolese Franc,test data,L,False,2022-01-31 20:43:53.037378+00:00
000,D,BEF,Belgische Franken  (alt --> EUR),Belg.Frank,L,False,2022-01-31 20:43:53.037378+00:00
001,D,BEF,Belgische Franken  (alt --> EUR),Belg.Frank,L,False,2022-01-31 20:43:53.037378+00:00
050,D,BEF,Belgische Franken  (alt --> EUR),Belg.Frank,L,False,2022-01-31 20:43:53.037378+00:00
100,D,BEF,Belgische Franken  (alt --> EUR),Belg.Frank,L,False,2022-01-31 20:43:53.037378+00:00
200,D,BEF,Belgische Franken  (alt --> EUR),Belg.Frank,L,False,2022-01-31 20:43:53.037378+00:00
250,D,BEF,Belgische Franken  (alt --> EUR),Belg.Frank,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CUP,Cuban Peso,Cuban Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,CUP,Cuban Peso,Cuban Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,CUP,Cuban Peso,Cuban Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,CUP,Cuban Peso,Cuban Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,CUP,Cuban Peso,Cuban Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,CUP,Cuban Peso,Cuban Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,D,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,HKD,Hong Kong Dollar,H.K.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,IEP,Irish Punt (Old --> EUR),Irish Punt,L,False,2022-01-31 20:43:53.037378+00:00
001,E,IEP,Irish Punt (Old --> EUR),Irish Punt,L,False,2022-01-31 20:43:53.037378+00:00
050,E,IEP,Irish Punt (Old --> EUR),Irish Punt,L,False,2022-01-31 20:43:53.037378+00:00
100,E,IEP,Irish Punt (Old --> EUR),Irish Punt,L,False,2022-01-31 20:43:53.037378+00:00
200,E,IEP,Irish Punt (Old --> EUR),Irish Punt,L,False,2022-01-31 20:43:53.037378+00:00
250,E,IEP,Irish Punt (Old --> EUR),Irish Punt,L,False,2022-01-31 20:43:53.037378+00:00
000,D,YER,Jemen-Rial,Jemen-Rial,L,False,2022-01-31 20:43:53.037378+00:00
001,D,YER,Jemen-Rial,Jemen-Rial,L,False,2022-01-31 20:43:53.037378+00:00
050,D,YER,Jemen-Rial,Jemen-Rial,L,False,2022-01-31 20:43:53.037378+00:00
100,D,YER,Jemen-Rial,Jemen-Rial,L,False,2022-01-31 20:43:53.037378+00:00
200,D,YER,Jemen-Rial,Jemen-Rial,L,False,2022-01-31 20:43:53.037378+00:00
250,D,YER,Jemen-Rial,Jemen-Rial,L,False,2022-01-31 20:43:53.037378+00:00
000,D,CAD,Kanadische Dollar,Kan.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,CAD,Kanadische Dollar,Kan.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,CAD,Kanadische Dollar,Kan.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,CAD,Kanadische Dollar,Kan.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,CAD,Kanadische Dollar,Kan.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,CAD,Kanadische Dollar,Kan.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,TRL,Turkish Lira (Old),Lira (Old),L,False,2022-01-31 20:43:53.037378+00:00
001,E,TRL,Turkish Lira (Old),Lira (Old),L,False,2022-01-31 20:43:53.037378+00:00
050,E,TRL,Turkish Lira (Old),Lira (Old),L,False,2022-01-31 20:43:53.037378+00:00
100,E,TRL,Turkish Lira (Old),Lira (Old),L,False,2022-01-31 20:43:53.037378+00:00
200,E,TRL,Turkish Lira (Old),Lira (Old),L,False,2022-01-31 20:43:53.037378+00:00
250,E,TRL,Turkish Lira (Old),Lira (Old),L,False,2022-01-31 20:43:53.037378+00:00
000,D,TRL,Türkische Lira (alt),Lira (alt),L,False,2022-01-31 20:43:53.037378+00:00
001,D,TRL,Türkische Lira (alt),Lira (alt),L,False,2022-01-31 20:43:53.037378+00:00
050,D,TRL,Türkische Lira (alt),Lira (alt),L,False,2022-01-31 20:43:53.037378+00:00
100,D,TRL,Türkische Lira (alt),Lira (alt),L,False,2022-01-31 20:43:53.037378+00:00
200,D,TRL,Türkische Lira (alt),Lira (alt),L,False,2022-01-31 20:43:53.037378+00:00
250,D,TRL,Türkische Lira (alt),Lira (alt),L,False,2022-01-31 20:43:53.037378+00:00
000,E,LUF,Luxembourg Franc (Old --> EUR),Lux. Franc,L,False,2022-01-31 20:43:53.037378+00:00
001,E,LUF,Luxembourg Franc (Old --> EUR),Lux. Franc,L,False,2022-01-31 20:43:53.037378+00:00
050,E,LUF,Luxembourg Franc (Old --> EUR),Lux. Franc,L,False,2022-01-31 20:43:53.037378+00:00
100,E,LUF,Luxembourg Franc (Old --> EUR),Lux. Franc,L,False,2022-01-31 20:43:53.037378+00:00
200,E,LUF,Luxembourg Franc (Old --> EUR),Lux. Franc,L,False,2022-01-31 20:43:53.037378+00:00
250,E,LUF,Luxembourg Franc (Old --> EUR),Lux. Franc,L,False,2022-01-31 20:43:53.037378+00:00
000,F,FIM,Mark finlandais,Mark finl.,L,False,2022-01-31 20:43:53.037378+00:00
001,F,FIM,Mark finlandais,Mark finl.,L,False,2022-01-31 20:43:53.037378+00:00
050,F,FIM,Mark finlandais,Mark finl.,L,False,2022-01-31 20:43:53.037378+00:00
100,F,FIM,Mark finlandais,Mark finl.,L,False,2022-01-31 20:43:53.037378+00:00
200,F,FIM,Mark finlandais,Mark finl.,L,False,2022-01-31 20:43:53.037378+00:00
250,F,FIM,Mark finlandais,Mark finl.,L,False,2022-01-31 20:43:53.037378+00:00
000,D,YUM,Jugoslawische neue Dinar (alt),Neue Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,YUM,Jugoslawische neue Dinar (alt),Neue Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,YUM,Jugoslawische neue Dinar (alt),Neue Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,YUM,Jugoslawische neue Dinar (alt),Neue Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,YUM,Jugoslawische neue Dinar (alt),Neue Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,YUM,Jugoslawische neue Dinar (alt),Neue Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,AON,Angolan New Kwanza (Old),New Kwanza,L,False,2022-01-31 20:43:53.037378+00:00
001,E,AON,Angolan New Kwanza (Old),New Kwanza,L,False,2022-01-31 20:43:53.037378+00:00
050,E,AON,Angolan New Kwanza (Old),New Kwanza,L,False,2022-01-31 20:43:53.037378+00:00
100,E,AON,Angolan New Kwanza (Old),New Kwanza,L,False,2022-01-31 20:43:53.037378+00:00
200,E,AON,Angolan New Kwanza (Old),New Kwanza,L,False,2022-01-31 20:43:53.037378+00:00
250,E,AON,Angolan New Kwanza (Old),New Kwanza,L,False,2022-01-31 20:43:53.037378+00:00
000,E,OMR,Omani Rial,Omani Rial,L,False,2022-01-31 20:43:53.037378+00:00
001,E,OMR,Omani Rial,Omani Rial,L,False,2022-01-31 20:43:53.037378+00:00
050,E,OMR,Omani Rial,Omani Rial,L,False,2022-01-31 20:43:53.037378+00:00
100,E,OMR,Omani Rial,Omani Rial,L,False,2022-01-31 20:43:53.037378+00:00
200,E,OMR,Omani Rial,Omani Rial,L,False,2022-01-31 20:43:53.037378+00:00
250,E,OMR,Omani Rial,Omani Rial,L,False,2022-01-31 20:43:53.037378+00:00
000,D,OMR,Rial Omani,Rial Omani,L,False,2022-01-31 20:43:53.037378+00:00
001,D,OMR,Rial Omani,Rial Omani,L,False,2022-01-31 20:43:53.037378+00:00
050,D,OMR,Rial Omani,Rial Omani,L,False,2022-01-31 20:43:53.037378+00:00
100,D,OMR,Rial Omani,Rial Omani,L,False,2022-01-31 20:43:53.037378+00:00
200,D,OMR,Rial Omani,Rial Omani,L,False,2022-01-31 20:43:53.037378+00:00
250,D,OMR,Rial Omani,Rial Omani,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ANG,Antilianische Gulden,Ant. Gulden,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ANG,Antilianische Gulden,Ant. Gulden,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ANG,Antilianische Gulden,Ant. Gulden,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ANG,Antilianische Gulden,Ant. Gulden,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ANG,Antilianische Gulden,Ant. Gulden,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ANG,Antilianische Gulden,Ant. Gulden,L,False,2022-01-31 20:43:53.037378+00:00
000,E,NIO,Nicaraguan Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
001,E,NIO,Nicaraguan Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
050,E,NIO,Nicaraguan Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
100,E,NIO,Nicaraguan Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
200,E,NIO,Nicaraguan Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
250,E,NIO,Nicaraguan Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
000,D,NIO,Nicaraguanische Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
001,D,NIO,Nicaraguanische Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
050,D,NIO,Nicaraguanische Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
100,D,NIO,Nicaraguanische Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
200,D,NIO,Nicaraguanische Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
250,D,NIO,Nicaraguanische Cordoba Oro,Cordoba Oro,L,False,2022-01-31 20:43:53.037378+00:00
000,F,HKD,Dollar de Hong Kong,Dollar H.K.,L,False,2022-01-31 20:43:53.037378+00:00
001,F,HKD,Dollar de Hong Kong,Dollar H.K.,L,False,2022-01-31 20:43:53.037378+00:00
050,F,HKD,Dollar de Hong Kong,Dollar H.K.,L,False,2022-01-31 20:43:53.037378+00:00
100,F,HKD,Dollar de Hong Kong,Dollar H.K.,L,False,2022-01-31 20:43:53.037378+00:00
200,F,HKD,Dollar de Hong Kong,Dollar H.K.,L,False,2022-01-31 20:43:53.037378+00:00
250,F,HKD,Dollar de Hong Kong,Dollar H.K.,L,False,2022-01-31 20:43:53.037378+00:00
000,F,CAD,Dollar canadien,Dollar can.,L,False,2022-01-31 20:43:53.037378+00:00
001,F,CAD,Dollar canadien,Dollar can.,L,False,2022-01-31 20:43:53.037378+00:00
050,F,CAD,Dollar canadien,Dollar can.,L,False,2022-01-31 20:43:53.037378+00:00
100,F,CAD,Dollar canadien,Dollar can.,L,False,2022-01-31 20:43:53.037378+00:00
200,F,CAD,Dollar canadien,Dollar can.,L,False,2022-01-31 20:43:53.037378+00:00
250,F,CAD,Dollar canadien,Dollar can.,L,False,2022-01-31 20:43:53.037378+00:00
000,D,DKK,Dänische Kronen,Dän.Kronen,L,False,2022-01-31 20:43:53.037378+00:00
001,D,DKK,Dänische Kronen,Dän.Kronen,L,False,2022-01-31 20:43:53.037378+00:00
050,D,DKK,Dänische Kronen,Dän.Kronen,L,False,2022-01-31 20:43:53.037378+00:00
100,D,DKK,Dänische Kronen,Dän.Kronen,L,False,2022-01-31 20:43:53.037378+00:00
200,D,DKK,Dänische Kronen,Dän.Kronen,L,False,2022-01-31 20:43:53.037378+00:00
250,D,DKK,Dänische Kronen,Dän.Kronen,L,False,2022-01-31 20:43:53.037378+00:00
000,F,BEF,Franc belge,Franc belge,L,False,2022-01-31 20:43:53.037378+00:00
001,F,BEF,Franc belge,Franc belge,L,False,2022-01-31 20:43:53.037378+00:00
050,F,BEF,Franc belge,Franc belge,L,False,2022-01-31 20:43:53.037378+00:00
100,F,BEF,Franc belge,Franc belge,L,False,2022-01-31 20:43:53.037378+00:00
200,F,BEF,Franc belge,Franc belge,L,False,2022-01-31 20:43:53.037378+00:00
250,F,BEF,Franc belge,Franc belge,L,False,2022-01-31 20:43:53.037378+00:00
000,D,FRF,Französische Franken  (alt --> EUR),Franz.Frank,L,False,2022-01-31 20:43:53.037378+00:00
001,D,FRF,Französische Franken  (alt --> EUR),Franz.Frank,L,False,2022-01-31 20:43:53.037378+00:00
050,D,FRF,Französische Franken  (alt --> EUR),Franz.Frank,L,False,2022-01-31 20:43:53.037378+00:00
100,D,FRF,Französische Franken  (alt --> EUR),Franz.Frank,L,False,2022-01-31 20:43:53.037378+00:00
200,D,FRF,Französische Franken  (alt --> EUR),Franz.Frank,L,False,2022-01-31 20:43:53.037378+00:00
250,D,FRF,Französische Franken  (alt --> EUR),Franz.Frank,L,False,2022-01-31 20:43:53.037378+00:00
000,E,DEM,German Mark    (Old --> EUR),German Mark,L,False,2022-01-31 20:43:53.037378+00:00
001,E,DEM,German Mark    (Old --> EUR),German Mark,L,False,2022-01-31 20:43:53.037378+00:00
050,E,DEM,German Mark    (Old --> EUR),German Mark,L,False,2022-01-31 20:43:53.037378+00:00
100,E,DEM,German Mark    (Old --> EUR),German Mark,L,False,2022-01-31 20:43:53.037378+00:00
200,E,DEM,German Mark    (Old --> EUR),German Mark,L,False,2022-01-31 20:43:53.037378+00:00
250,E,DEM,German Mark    (Old --> EUR),German Mark,L,False,2022-01-31 20:43:53.037378+00:00
000,D,GIP,Gibralter Pfund,Gibr. Pfund,L,False,2022-01-31 20:43:53.037378+00:00
001,D,GIP,Gibralter Pfund,Gibr. Pfund,L,False,2022-01-31 20:43:53.037378+00:00
050,D,GIP,Gibralter Pfund,Gibr. Pfund,L,False,2022-01-31 20:43:53.037378+00:00
100,D,GIP,Gibralter Pfund,Gibr. Pfund,L,False,2022-01-31 20:43:53.037378+00:00
200,D,GIP,Gibralter Pfund,Gibr. Pfund,L,False,2022-01-31 20:43:53.037378+00:00
250,D,GIP,Gibralter Pfund,Gibr. Pfund,L,False,2022-01-31 20:43:53.037378+00:00
000,E,GWP,Guinea Peso (Old --> SHP),Guinea Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,GWP,Guinea Peso (Old --> SHP),Guinea Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,GWP,Guinea Peso (Old --> SHP),Guinea Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,GWP,Guinea Peso (Old --> SHP),Guinea Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,GWP,Guinea Peso (Old --> SHP),Guinea Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,GWP,Guinea Peso (Old --> SHP),Guinea Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,D,GWP,Guinea-Peso (alt --> SHP),Guinea-Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,D,GWP,Guinea-Peso (alt --> SHP),Guinea-Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,D,GWP,Guinea-Peso (alt --> SHP),Guinea-Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,D,GWP,Guinea-Peso (alt --> SHP),Guinea-Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,D,GWP,Guinea-Peso (alt --> SHP),Guinea-Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,D,GWP,Guinea-Peso (alt --> SHP),Guinea-Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,D,CUP,Kubanische Peso,Kuban. Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,D,CUP,Kubanische Peso,Kuban. Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,D,CUP,Kubanische Peso,Kuban. Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,D,CUP,Kubanische Peso,Kuban. Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,D,CUP,Kubanische Peso,Kuban. Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,D,CUP,Kubanische Peso,Kuban. Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,TMM,Turkmenistani Manat (Old),Manat (Old),L,False,2022-01-31 20:43:53.037378+00:00
001,E,TMM,Turkmenistani Manat (Old),Manat (Old),L,False,2022-01-31 20:43:53.037378+00:00
050,E,TMM,Turkmenistani Manat (Old),Manat (Old),L,False,2022-01-31 20:43:53.037378+00:00
