mandt,land1,landk,lnplz,prplz,addrs,xplzs,xplpf,spras,xland,xaddr,nmfmt,xregs,xplst,intca,intca3,intcn3,xegld,xskfn,xmwsn,lnbkn,prbkn,lnblz,prblz,lnpsk,prpsk,xprbk,bnkey,lnbks,prbks,xprso,pruin,uinln,lnst1,prst1,lnst2,prst2,lnst3,prst3,lnst4,prst4,lnst5,prst5,landd,kalsm,landa,wechf,lkvrz,intcn,xdezp,datfm,curin,curha,waers,kurst,afapl,gwgwrt,umrwrt,kzrbwb,xanzum,ctnconcept,kzsrv,xxinve,xgccv,sureg,landgrp_vp,operation_flag,is_deleted,recordstamp
100,HK,HOK,,,,X,,E,X,X,,,,HK,HKG,344,,,,12,1,,,,,,4,03,1,,,,,,,,,,,,,,479,,740,,HONGK,,,1,,,HKD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,HK,HOK,,,,X,,E,X,X,,,,HK,HKG,344,,,,12,1,,,,,,4,03,1,,,,,,,,,,,,,,479,,740,,HONGK,,,1,,,HKD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,HK,HOK,,,,X,,E,X,X,,,,HK,HKG,344,,,,12,1,,,,,,4,03,1,,,,,,,,,,,,,,479,,740,,HONGK,,,1,,,HKD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,HK,HOK,,,,X,,E,X,X,,,,HK,HKG,344,,,,12,1,,,,,,4,03,1,,,,,,,,,,,,,,479,,740,,HONGK,,,1,,,HKD,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,RO,RO,06,4,,X,,4,,,,,,RO,ROU,642,X,,,,,,,,,,4,11,1,,5,12,,,,,,,,,,,154,,066,,RUMAEN,,,1,,,ROL,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,NZ,NZ,04,4,,,,E,X,X,,,,NZ,NZL,554,,X,X,14,2,02,4,,,X,4,06,1,,,,,,,,,,,,,,536,TAXNZ,804,,NEUSEE,,,1,,,NZD,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AQ,AT,,,,X,,,,X,,,,AQ,ATA,010,,,,,,15,5,,,,4,15,1,,,,,,,,,,,,,,168,,890,,POLAR,,,1,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DZ,DZ,05,4,,X,,A,,X,,,,DZ,DZA,012,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,221,,208,,ALGER,,,1,,,DZD,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AG,ANT,,,,X,,E,,X,,,,AG,ATG,028,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,320,,459,,ANTIGU,,,1,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AZ,AZ,,,,X,,T,,X,,,,AZ,AZE,031,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,425,,078,,ASERB,,,1,,,AZM,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AM,ARM,,,,X,,R,,X,,,,AM,ARM,051,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,422,,077,,ARMEN,,,1,,,AMD,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,CU,C,,,,X,,S,,X,,,,CU,CUB,192,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,351,,448,,KUBA,,,1,,,CUP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,CY,CY,04,4,,X,,G,,X,,,,CY,CYP,196,X,,,,,15,5,,,,4,11,1,,3,11,,,,,,,,,,,181,,600,,ZYPERN,,,1,,,CYP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DO,DOM,,,,X,,S,,X,,,,DO,DOM,214,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,335,,456,,DOMRP,,,1,,,DOP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SV,ES,,,,X,,S,,X,,,,SV,SLV,222,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,337,,428,,ELSAL,,,1,,,SVC,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,ET,ETH,,,,X,,E,,X,,,,ET,ETH,231,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,225,,334,,AETHIO,,,1,,,ETB,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,FJ,FJI,,,,X,,E,,X,,,,FJ,FJI,242,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,526,,815,,FIDSCH,,,1,,,FJD,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GH,GH,,,,X,,E,,X,,,,GH,GHA,288,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,238,,276,,GHANA,,,1,,,GHC,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GI,GIB,,,,X,,E,,X,,,,GI,GIB,292,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,044,,GIBRAL,,,1,,,GIP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,GT,GCA,,,,X,,S,,X,,,,GT,GTM,320,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,345,,416,,GUATEM,,,1,,,GTQ,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GT,GCA,,,,X,,S,,X,,,,GT,GTM,320,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,345,,416,,GUATEM,,,1,,,GTQ,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
