mandt,spras,mtart,mtbez,operation_flag,is_deleted,recordstamp
250,E,PROC,Process materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,MODE,Apparel (seasonal),L,False,2022-01-31 20:43:48.270674+00:00
001,E,MODE,Apparel (seasonal),L,False,2022-01-31 20:43:48.270674+00:00
050,E,MODE,Apparel (seasonal),L,False,2022-01-31 20:43:48.270674+00:00
100,E,MODE,Apparel (seasonal),L,False,2022-01-31 20:43:48.270674+00:00
200,E,MODE,Apparel (seasonal),L,False,2022-01-31 20:43:48.270674+00:00
250,E,MODE,Apparel (seasonal),L,False,2022-01-31 20:43:48.270674+00:00
000,E,HIBE,Operating supplies,L,False,2022-01-31 20:43:48.270674+00:00
001,E,HIBE,Operating supplies,L,False,2022-01-31 20:43:48.270674+00:00
050,E,HIBE,Operating supplies,L,False,2022-01-31 20:43:48.270674+00:00
100,E,HIBE,Operating supplies,L,False,2022-01-31 20:43:48.270674+00:00
200,E,HIBE,Operating supplies,L,False,2022-01-31 20:43:48.270674+00:00
250,E,HIBE,Operating supplies,L,False,2022-01-31 20:43:48.270674+00:00
000,E,PIPE,Pipeline materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,PIPE,Pipeline materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,PIPE,Pipeline materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,PIPE,Pipeline materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,PIPE,Pipeline materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,PIPE,Pipeline materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,WETT,Competitor products,L,False,2022-01-31 20:43:48.270674+00:00
001,E,WETT,Competitor products,L,False,2022-01-31 20:43:48.270674+00:00
050,E,WETT,Competitor products,L,False,2022-01-31 20:43:48.270674+00:00
100,E,WETT,Competitor products,L,False,2022-01-31 20:43:48.270674+00:00
200,E,WETT,Competitor products,L,False,2022-01-31 20:43:48.270674+00:00
250,E,WETT,Competitor products,L,False,2022-01-31 20:43:48.270674+00:00
000,E,NLAG,Non-stock materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,NLAG,Non-stock materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,NLAG,Non-stock materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,NLAG,Non-stock materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,NLAG,Non-stock materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,NLAG,Non-stock materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,CH00,CH Contract Handling,L,False,2022-01-31 20:43:48.270674+00:00
001,E,CH00,CH Contract Handling,L,False,2022-01-31 20:43:48.270674+00:00
050,E,CH00,CH Contract Handling,L,False,2022-01-31 20:43:48.270674+00:00
100,E,CH00,CH Contract Handling,L,False,2022-01-31 20:43:48.270674+00:00
200,E,CH00,CH Contract Handling,L,False,2022-01-31 20:43:48.270674+00:00
250,E,CH00,CH Contract Handling,L,False,2022-01-31 20:43:48.270674+00:00
000,E,LEIH,Returnable packaging,L,False,2022-01-31 20:43:48.270674+00:00
001,E,LEIH,Returnable packaging,L,False,2022-01-31 20:43:48.270674+00:00
050,E,LEIH,Returnable packaging,L,False,2022-01-31 20:43:48.270674+00:00
100,E,LEIH,Returnable packaging,L,False,2022-01-31 20:43:48.270674+00:00
200,E,LEIH,Returnable packaging,L,False,2022-01-31 20:43:48.270674+00:00
250,E,LEIH,Returnable packaging,L,False,2022-01-31 20:43:48.270674+00:00
000,E,HALB,Semifinished Product,L,False,2022-01-31 20:43:48.270674+00:00
001,E,HALB,Semifinished Product,L,False,2022-01-31 20:43:48.270674+00:00
050,E,HALB,Semifinished Product,L,False,2022-01-31 20:43:48.270674+00:00
100,E,HALB,Semifinished Product,L,False,2022-01-31 20:43:48.270674+00:00
200,E,HALB,Semifinished Product,L,False,2022-01-31 20:43:48.270674+00:00
250,E,HALB,Semifinished Product,L,False,2022-01-31 20:43:48.270674+00:00
000,E,WERT,Value-only materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,WERT,Value-only materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,WERT,Value-only materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,WERT,Value-only materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,WERT,Value-only materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,WERT,Value-only materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,UNBW,Nonvaluated materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,UNBW,Nonvaluated materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,UNBW,Nonvaluated materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,UNBW,Nonvaluated materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,UNBW,Nonvaluated materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,UNBW,Nonvaluated materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,KMAT,Configurable materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,KMAT,Configurable materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,KMAT,Configurable materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,KMAT,Configurable materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,KMAT,Configurable materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,KMAT,Configurable materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,IBAU,Maintenance assemblies,L,False,2022-01-31 20:43:48.270674+00:00
001,E,IBAU,Maintenance assemblies,L,False,2022-01-31 20:43:48.270674+00:00
050,E,IBAU,Maintenance assemblies,L,False,2022-01-31 20:43:48.270674+00:00
100,E,IBAU,Maintenance assemblies,L,False,2022-01-31 20:43:48.270674+00:00
200,E,IBAU,Maintenance assemblies,L,False,2022-01-31 20:43:48.270674+00:00
250,E,IBAU,Maintenance assemblies,L,False,2022-01-31 20:43:48.270674+00:00
000,E,PLAN,Trading goods (planned),L,False,2022-01-31 20:43:48.270674+00:00
001,E,PLAN,Trading goods (planned),L,False,2022-01-31 20:43:48.270674+00:00
050,E,PLAN,Trading goods (planned),L,False,2022-01-31 20:43:48.270674+00:00
100,E,PLAN,Trading goods (planned),L,False,2022-01-31 20:43:48.270674+00:00
200,E,PLAN,Trading goods (planned),L,False,2022-01-31 20:43:48.270674+00:00
250,E,PLAN,Trading goods (planned),L,False,2022-01-31 20:43:48.270674+00:00
000,E,MPO,Material Planning Object,L,False,2022-01-31 20:43:48.270674+00:00
001,E,MPO,Material Planning Object,L,False,2022-01-31 20:43:48.270674+00:00
050,E,MPO,Material Planning Object,L,False,2022-01-31 20:43:48.270674+00:00
100,E,MPO,Material Planning Object,L,False,2022-01-31 20:43:48.270674+00:00
200,E,MPO,Material Planning Object,L,False,2022-01-31 20:43:48.270674+00:00
250,E,MPO,Material Planning Object,L,False,2022-01-31 20:43:48.270674+00:00
000,E,FHMI,Production Resource/Tool,L,False,2022-01-31 20:43:48.270674+00:00
001,E,FHMI,Production Resource/Tool,L,False,2022-01-31 20:43:48.270674+00:00
050,E,FHMI,Production Resource/Tool,L,False,2022-01-31 20:43:48.270674+00:00
100,E,FHMI,Production Resource/Tool,L,False,2022-01-31 20:43:48.270674+00:00
200,E,FHMI,Production Resource/Tool,L,False,2022-01-31 20:43:48.270674+00:00
250,E,FHMI,Production Resource/Tool,L,False,2022-01-31 20:43:48.270674+00:00
000,E,FOOD,Foods (excl. perishables),L,False,2022-01-31 20:43:48.270674+00:00
001,E,FOOD,Foods (excl. perishables),L,False,2022-01-31 20:43:48.270674+00:00
050,E,FOOD,Foods (excl. perishables),L,False,2022-01-31 20:43:48.270674+00:00
100,E,FOOD,Foods (excl. perishables),L,False,2022-01-31 20:43:48.270674+00:00
200,E,FOOD,Foods (excl. perishables),L,False,2022-01-31 20:43:48.270674+00:00
250,E,FOOD,Foods (excl. perishables),L,False,2022-01-31 20:43:48.270674+00:00
