mandt,langu,rldnr,name,operation_flag,is_deleted,recordstamp
800,3,9C,펀드관리 관리회계,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9C,Controlling ctrl.presupuestar.,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9C,تحكم إدارة الأموال,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9C,Controlling administr.orçamen.,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9C,फंड प्रबंधन नियंत्रण,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9C,Kontroling upravlj. proračuna,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9C,Controlling Haushaltsmgm.,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9C,基金管理成本控制,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9C,Controlling Rach.budżet.,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9C,Controlling begrotingsmngm.,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9C,Funds Management Controlling,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9C,Funds Management Controlling,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9C,Controlling BS,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9C,Bütçe yönetimi CO,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9C,Controlling riad.rozpočtu,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9C,Controlling disp.regnskap,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9C,予算管理 管理会計,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9C,Kontroling-upravlj.fondovima,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9C,Sis. laskenta - määrärahalask.,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9C,Controlling gestione fondi,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9C,Budgetstyrning controlling,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9C,Controlling költségvetés-men.,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9C,Controlling - říz.rozpočtu,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9C,בקרת ניהול קרנות,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9C,Ελεγκτική Διαχ.Κεφαλαίων,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9C,Adminstr.fonduri control,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9C,Контроллинг УБ,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9C,การควบคุมการจัดการกองทุน,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9C,Contrôle de gestion CB,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9C,Kontroling - Uprav.sredstvima,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9D,Knjiga toka rada uprav.fondov.,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9D,Registru workflow gest.fonduri,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9D,Workflowledger Haushaltsmgm.,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9D,Журнал ПО/управл.средства,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9D,دفترأستاذ تدفق عمل إدارة أموال,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9D,Budg.styrn. - workflow-ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9D,Διαχείρ.Κεφαλ.Καθολ.Ροής Εργ.,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9D,บ/ชแยกปภ.ผังงานก.จัดการเงินทุน,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9D,Workflowledge r- říz.rozpočtu,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9D,İş akışı defteri-bütçe yntm.,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9D,基金管理工作流分类账,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9D,Knj. delov. tok uprav. prorač.,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9D,Регистр потока операций УБ,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9D,Asianohj.pk - määrärahalask.,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9D,자금 관리 워크플로우 원장,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9D,Ledger workflow CB,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9D,Účt.kniha workflow riad.rozp.,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9D,Funds Mgmt Workflow Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9D,Ledger workflow administr.orç.,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9D,予算管理 ワークフロー元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9D,Ledger workflow gest. fondi,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9D,ספר חשב.ש.תהל.עבו.לניהול קרנות,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9D,Workflowledger KVM,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9D,Knjiga work.za upravlj.pror.,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9D,Ledger workflow ctrl.presup.,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9D,Księga Workflow Rach.budżet.,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9D,Workflowledger disp.regnskap,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9D,निधि प्रबंधन वर्कफ़्लो लेजर,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9D,基金管理工作流程分類帳,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9D,Workflow-ledger bevill.styring,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9D,Begrot.mngm. workflowledger,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9D,Fnds Management Workflowledger,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9F,Bütçe yntm.ödemeler bütçesi,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9F,Rozpočet platieb RR,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9F,Rozpočet plateb ŘR,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9F,FI-FM Budżet płatności,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9F,УБ: Платежный бюджет,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9F,BS betalingsbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9F,CP presupuesto,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9F,FM - maksubudjetti,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9F,Buget plată MF,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9F,FM 支付预算,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9F,Orçamento de pagamento AdO,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9F,FM Payment Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9F,FM Προϋπολογισμός Πληρωμών,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9F,FM Payment Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9F,DR betalingsbevilgning,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9F,งบประมาณชำระเงิน FM,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9F,BM betalingenbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9F,Budget paiement compt. budg.,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9F,FM 付款預算,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9F,UP proračun plačil,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9F,FM платежен бюджет,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9F,HHM Zahlungsbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9F,KVM fizetési költségkeret,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9F,BS betalningsbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9F,FM भुगतान बजट,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9F,תקציב תשלום ניהול קרנות,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9F,FM 支払予算,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9F,Budget pagamenti GF,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9F,FM 지급예산,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9F,UF Budžet plaćanja,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9F,ميزانية دفع إدارة التمويل,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9F,FM proračun plaćanja,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9G,FM 약정예산,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9G,BS åtagandebudget,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9G,Rozpočet záväzkov RR,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9G,ميزانية التزام إدارة التمويل,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9G,FM бюджет на задължения,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9G,FM Commitment Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9G,CP presupuesto de comprometido,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9G,תקציב הסכם ניהול קרנות,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9G,FM proračun obveza,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9G,FM Commitment Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9G,УБ: Бюджет обязательств,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9G,Orçamento de obrigações AdO,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9G,Budget per vincoli GF,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9G,UF budžet obaveze,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9G,งบประมาณภาระผูกพันของ FM,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9G,Buget angajament MF,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9G,Rozpočet závazků ŘR,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9G,VS forpligtelsesbevilling,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9G,KVM kötelezettségi költségker.,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9G,FM 承約預算,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9G,FM 承付款预算,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9G,FM Προϋπολογισμός Δεσμεύσεων,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9G,FM 支出予算,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9G,BM verplichtingenbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9G,UP proračun obveznosti,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9G,HHM Verpflichtungsbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9G,FI-FM Budżet zobowiązań,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9G,Bütçe yntm.yükümlülük bütçesi,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9G,FM - sitoumusbudjetti,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9G,Budget d'engagmt compt. budg.,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9G,FM प्रतिबद्धता बजट,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9G,DR forpliktelsesbudsjett,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9H,FIFM PP Kontrola dostępności,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9H,FM PB उपलब्धता नियंत्रण,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9H,UP prorač.plačil kontr.razpol.,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9H,BY ÖdmB kullanılabilirlik kntr,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9H,BM BB beschikbaarheidscontrole,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9H,Kontrola disponibility RP ŘR,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9H,BS BB disponibilitetskontrol,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9H,FM PB 有效性控制,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9H,УБ: Контроль наличия в ПлБ,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9H,Control disponibilitate BP MF,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9H,Ctrle disponib. budg. pmt CB,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9H,ควบคุมการใช้เงินทุนของ PB ในFM,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9H,FM PB Availability Control,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9H,FM PB 利用可能管理,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9H,تحكم في التوفر لـ FM PB,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9H,HHM ZB Verfügbarkeitskontrolle,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9H,FM ПБ Контрол на наличността,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9H,FM: maksubudj. saatavuustark.,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9H,FM PB Ελεγχος Διαθεσιμότητας,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9H,FM PB 可用度控制,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9H,BS BB kontr. disponibla medel,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9H,בקרת זמינות PB ניהול קרנות,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9H,FM PB 가용성 관리,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9H,CP Pr/P control disponibilidad,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9H,Ctrl.disponibilidade OrçP AdO,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9H,KVM FK rendelk.állás-ellenőrz.,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9H,DR BB disponibilitetskontroll,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9H,Controllo disponibilità BP GF,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9H,Kontrola disponibility RP RR,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9H,UF BP kontrola dostupnosti,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9H,FM PB Availability Control,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9H,FM PP kontrola raspoloživosti,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9I,FM CB उपलब्धता नियंत्रण,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9I,CP PC/C control disponibilidad,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9I,FM: sit.budj. saatavuustark.,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9I,BM VB beschikbaarheidscontrole,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9I,FM БЗ Контрол на наличността,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9I,Kontrola disponibility RP RR,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9I,בקרת זמינות PB ניהול קרנות,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9I,FM CB 利用可能管理,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9I,FM CB Availability Control,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9I,Control disponibilitate BA MF,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9I,FM PO kontrola raspoloživosti,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9I,BY YkmB kullanılabilirlik kntr,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9I,FM CB Ελεγχος Διαθεσιμότητας,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9I,FM CB 가용성 관리,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9I,UP PO kontr. razpoložljivosti,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9I,FM CB 可用度控制,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9I,Ctrl.disponibilidade OO AdO,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9I,BS ÅB kontr. disponibla medel,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9I,FM CB 有效性控制,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9I,Controllo disponibilità BV GF,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9I,ควบคุมการใช้เงินทุนของ PB ในFM,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9I,Kontrola disponibility RZ ŘR,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9I,HHM VB Verfügbarkeitskontrolle,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9I,DR FB disponibilitetskontroll,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9I,BS FB disponibilitetskontrol,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9I,تحكم في التوفر لـ FM CB,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9I,FIFM PR Kontrola dostępności,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9I,УБ: Контроль наличия в БОб,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9I,Ctrle dispon. budg. engag. CB,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9I,FM CB Availability Control,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9I,FM PO kontrola raspoloživosti,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9I,KVM KK rendelk.állás-ellenőrz.,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9J,HHM Finanzplan,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9J,FM Financial Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9J,FM वित्तीय बजट,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9J,FM 재무 예산,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9J,Piano finanziario GF,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9J,FM งบประมาณการเงิน,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9J,Uprav. prorač. finančni plan,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9J,FM buget financiar,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9J,תקציב פיננסי FM,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9J,AdO pl.financeiro,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9J,BS - likviditetsbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9J,FM 财务预算,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9J,CB budget financier,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9J,Finančný plán RR,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9J,DR finansbudsjett,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9J,FM financijski proračun,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9J,FM - rahoitussuunnitelma,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9J,Plan finansowy FM,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9J,KVM pénzügyi terv,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9J,BY mali planı,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9J,BM: financieel plan,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9J,ŘR: Finanční plán,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9J,FM Финансов бюджет,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9J,ميزانية مالية لإدارة التمويل,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9J,FM Οικονομικός Προϋπολογισμός,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9J,BS likviditetsplan,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9J,UF finansijski plan,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9J,Финансовый план УБ,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9J,FM 財務予算,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9J,FM Financial Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9J,Plan presupuestario CP,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9J,FM 財務預算,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9K,Controllo disponibilità GM CC,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9K,GM ZB Verfügbarkeitskontrolle,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9K,GM PB Control disponibilitate,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9K,GM BB disponibilitetskontroll,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9K,GM PB 利用可能予算管理,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9K,ÖY ÖB kullanılabilirlik kntr.,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9K,GM PB Контрол наличности,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9K,GM BP Contrôle disponibilités,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9K,GM PB Ελεγχος Διαθεσιμότητας,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9K,GM BB tillgängl.kontroll,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9K,GM PP Kontrola raspoloživosti,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9K,GM PB 資金用度控制,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9K,Контроль наличия ПлБ УГ,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9K,GM PB उपलब्धता नियंत्रण,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9K,补贴管理付款预算有效控制,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9K,GM RP Kontrola disponibility,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9K,BM BB beschikbaarheidscontrole,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9K,GM PP kontrola razpoložljiv.,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9K,GS CntrlDisponibil presupuesto,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9K,GM: maksubudj. saatavuustark.,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9K,GM PB 가용성 관리,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9K,GM PB בקרת זמינות,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9K,GM FK rend.állás-ellenrőrzés,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9K,GM OrçP ctrl.disponibilidade,I,False,2021-03-31 05:00:43.587054+00:00
